synthetic_id,age,sex,city,country,q4_1,q4_2,q4_3,q4_4,q4_5,q4_6,q4_7,q5_1,q5_2,q5_3,q5_4,q5_5,q5_6,q5_7,q5_8,q6_1,q6_2,q6_3,q6_4,q6_5,q6_6,q6_7,q7_1,q7_2,q7_3,q7_4,q7_5,q7_6,q8_1,q8_2,q8_3,q8_4,q8_5,q8_6,q8_7,q9_1,q9_2,q9_3,q10_1,q10_2,q10_3,q10_4
S_4096,22-26,Female,Bountiful Utah,Usa,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_4097,18-21,Male,Nuku'alofa,Tonga,3,4,3,2,3,2,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,3,4,3,4
S_4098,22-26,Male,Veracruz,México,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,2,4,3,2,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,4,3,3,4
S_4099,18-21,Female,Washington,USA,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,4,3,4,3,2,3,4,3,4,2,3,4,3,4,3,4,3,4,3,4
S_4100,27-31,Male,Pasig City,Philippines,4,4,3,4,3,4,3,4,4,3,4,3,3,4,3,4,3,4,3,4,3,4,4,4,3,4,3,3,4,3,4,3,4,3,4,4,4,3,4,4,3,4
S_4101,22-26,Female,"Naga City, Camarines Sur",Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_4102,22-26,Female,"Naga City, Camarines Sur",Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_4103,22-26,Female,Texas,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,2,3,4,3,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_4104,22-26,Male,California,USA,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,3,4
S_4105,27-31,Female,Minnesota,United States of America,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_4106,22-26,Female,Laguna,Philippines,4,3,4,3,4,3,2,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,4
S_4107,22-26,Female,New Delhi,India New Delhi,4,3,4,3,4,2,3,4,3,4,3,4,2,3,4,4,3,4,2,3,4,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,4,3
S_4108,18-21,Male,Hamilton,New Zealand,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_4109,18-21,Male,Hawaii,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,4,3,2,3,4,3,4,3,4,3,4
S_4110,18-21,Female,Pennsylvania,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_4111,27-31,Female,Saitama,Japan,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_4112,18-21,Male,Boise,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,3,4,3,4
S_4113,22-26,Female,Bogor,Indonesia,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,4,3,4
S_4114,22-26,Male,Hebei,China,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_4115,22-26,Female,California,USA,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,4,3,4,3,4,3,4,3,3,4,2,3,4,4,3,4,4,3,4,3
S_4116,18-21,Male,Phoenix arizona,United States of America,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_4117,22-26,Female,"Atlanta, Ga",USA,4,3,4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_4118,18-21,Female,Pangasinan,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_4119,22-26,Male,Isabela,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_4120,37-42,Male,Tahiti,French Polynesia,3,4,3,2,3,4,2,3,4,3,2,4,3,2,3,4,3,4,3,2,3,4,3,4,3,2,3,4,2,3,4,3,2,3,4,3,4,3,3,4,3,2
S_4121,27-31,Male,Haapai,Tonga,3,2,3,2,4,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,3,2,3,2
S_4122,22-26,Female,California,USA,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,4,3,3,4
S_4123,22-26,Female,las vegas,USA,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,4,3,4,3,2,3,4,3,4,3,4,3,2,4,3,4,4,3,4,3
S_4124,22-26,Female,Arizona,USA,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_4125,22-26,Female,Utah,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_4126,18-21,Female,Idaho,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,4,2,3,4,4,3,4,3,4,3,4
S_4127,18-21,Female,Idaho,United States,3,4,3,2,3,4,2,4,3,4,3,2,3,4,3,3,4,3,2,3,4,2,4,3,4,3,2,3,3,4,3,2,3,4,2,3,4,3,3,4,3,2
S_4128,22-26,Female,Monterrey,Mexico,4,3,4,2,4,3,5,4,3,4,3,2,4,3,4,4,3,4,2,3,4,3,4,3,4,3,2,4,3,4,3,4,2,3,4,4,3,4,4,3,4,3
S_4129,18-21,Male,Boise,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_4130,22-26,Female,Utah,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_4131,22-26,Female,Pennsylvania,USA,4,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,3,4,3,2,4,3,4,3,2,3,3,4,3,4,3,2,3,4,3,4,4,3,4,3
S_4132,27-31,Male,Kanagawa,Japan,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_4133,18-21,Female,Lethbridge,Canada,4,3,4,2,3,4,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_4134,43-49,Male,Subang Jaya,Malaysia,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3
S_4135,22-26,Female,Suva,Fiji,4,3,4,3,4,3,2,4,4,3,4,3,4,3,3,4,3,4,3,4,3,2,3,4,3,4,3,3,4,3,4,3,4,3,2,4,3,4,4,3,4,3
S_4136,18-21,Female,Toride,Japan,4,3,4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_4137,50-58,Male,California,USA,3,3,4,2,3,2,3,3,4,3,2,3,2,4,3,3,3,2,3,2,3,4,3,2,3,3,2,3,3,4,3,2,3,3,2,3,3,2,3,3,2,3
S_4138,18-21,Female,Lautoka,Fiji,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_4139,22-26,Male,Hawaii,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_4140,18-21,Female,Texas,USA,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,2,3,4,3,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_4141,27-31,Female,Perak state,Malaysia,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_4142,18-21,Male,Auckland,New Zealand,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_4143,27-31,Male,Missouri,United States,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,3,4,3,4
S_4144,18-21,Female,Yamaguchi,Japan,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,3,4,3,4
S_4145,27-31,Female,"Billings, Montana",United States,3,4,3,2,4,3,2,3,4,3,2,3,4,2,3,4,3,4,3,2,3,4,3,4,3,2,3,4,3,4,3,2,3,2,3,4,3,3,3,4,3,3
S_4146,22-26,Female,Nuku'alofa,Tonga,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,3,2,3,4,3,4,3,2,3,3,4,3,4,3,3,4,3,3
S_4147,22-26,Male,Tongatapu,Tonga,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,3,4,3,3
S_4148,22-26,Male,Davao City,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,4
S_4149,18-21,Female,Davao City,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_4150,43-49,Female,Central Java,Indonesia,3,3,2,3,2,3,2,3,4,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,3,4,3,2,3,2,3,3,2,3,3,3,2,3
S_4151,37-42,Female,Laie Hawaii,United States,3,2,3,2,4,3,2,3,4,3,2,4,3,2,3,4,3,4,3,2,3,4,3,2,3,4,3,2,4,3,2,3,4,3,2,3,4,3,3,4,3,2
S_4152,22-26,Female,Alicia,Philippine,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_4153,22-26,Male,CA,USA,4,4,3,4,3,2,4,4,3,4,3,4,3,2,3,4,4,3,4,3,3,4,3,4,3,2,3,3,4,4,3,3,4,3,2,4,3,4,4,3,4,3
S_4154,22-26,Female,Hawaii,Papua New Guinea,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,3,4,3,4
S_4155,43-49,Male,Alberta,Canada,3,4,3,2,3,2,3,3,4,3,2,3,2,3,2,3,3,4,2,3,2,3,3,4,3,2,3,2,3,3,4,2,3,2,3,3,4,3,3,4,3,2
S_4156,50-58,Male,Tarlac,PH,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,3,2,3,2
S_4157,22-26,Female,Tahiti,French Polynesia,3,4,3,2,4,3,2,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,3,4,3,4
S_4158,22-26,Female,Hawaii,USA,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,4,4,3,3,2,3,4,4,3,4,3,2,3,3,4,3,4,3,2,3,4,3,4,4,3,4,3
S_4159,18-21,Female,Florida,USA,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,3,4,3,4,3,4
S_4160,50-58,Male,Sacramento,USA,3,2,3,2,4,3,2,3,4,3,2,3,4,2,3,3,2,3,4,3,2,3,3,4,3,2,3,4,2,3,3,2,4,3,2,3,4,3,3,3,4,3
S_4161,22-26,Male,Suva,Fiji,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,3,4,3,4
S_4162,18-21,Male,Nuku'alofa,Tonga,3,4,3,2,3,4,2,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,3,4,3,4
S_4163,22-26,Male,Honolulu,USA,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,4,3,2,3,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_4164,18-21,Female,Florida,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,4,3,4,3
S_4165,27-31,Male,Marquesas Islands,French Polynesia,3,2,3,2,4,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,3,2,3,2
S_4166,18-21,Female,Cebu City,Philippines,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,4,3,4
S_4167,43-49,Male,Nuku’alofa,Tonga,3,2,3,2,3,2,3,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,2,3,2
S_4168,22-26,Female,"Edison, New Jersey",USA,4,3,4,3,2,4,3,4,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_4169,18-21,Male,Accra,Ghana,4,3,4,3,2,4,3,4,4,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,4,3,2,3,3,4,3,2,4,3,3,4,3,4,4,3,4,3
S_4170,22-26,Male,Apia,Samoa,3,4,3,2,3,2,3,4,3,4,3,2,3,4,3,3,4,3,2,3,2,3,4,3,3,2,3,4,3,4,3,2,3,3,2,4,3,3,3,4,3,3
S_4171,59-64,Female,French Polynesia,Tahiti,2,2,3,2,3,2,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3
S_4172,27-31,Male,Mapandan,Phiilippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_4173,18-21,Female,Utah,United States,3,4,3,2,4,3,2,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,3,4,3,3
S_4174,18-21,Female,North Carolina,usa,4,3,4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_4175,18-21,Female,Hawaii,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,3,4,3,4
S_4176,27-31,Male,"Alpine, UT",United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_4177,22-26,Female,Sao Paulo,Brazil,4,3,4,3,2,4,3,4,4,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,4,3,4,3
S_4178,32-36,Male,Nuku'alofa,Tonga,3,2,3,2,4,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,2,3,2
S_4179,22-26,Female,"Naga City, Camarines Sur",Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_4180,27-31,Female,Baguio,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_4181,22-26,Female,Arizona,United States,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,4,3,3,4,2,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_4182,18-21,Female,Utah,United State,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_4183,22-26,Female,Texas,America,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,4,3,4,2,3,4,3,4,3,4,3,2,3,4,4,3,2,3,4,3,4,3,4,4,3,4,3
S_4184,22-26,Female,Pasuquin,Philippines,4,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,2,3,3,4,3,4,3,2,3,4,3,4,4,3,4,3
S_4185,22-26,Male,"Laie, Hawaii",United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_4186,18-21,Male,Texas,United States,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_4187,22-26,Female,Taguig City,Philippines,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3
S_4188,18-21,Female,Utah,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_4189,18-21,Female,Sapporo,Japan,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,2,3,4,3,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_4190,27-31,Female,"San Pedro City, Laguna",Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3
S_4191,22-26,Male,Colorado,United States of America,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_4192,22-26,Female,airway heights,united states,4,3,4,3,2,4,3,4,3,4,2,3,4,3,2,4,3,4,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_4193,27-31,Female,"Boise, Idaho",United States,3,4,3,2,4,3,2,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,3,4,3,4,3,4,3
S_4194,18-21,Female,Utah,United State,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,3,4,3,4
S_4195,18-21,Female,Jakarta,Indonesia,4,4,3,4,3,4,3,4,4,3,4,3,4,3,4,4,4,3,4,3,4,3,4,4,3,4,3,4,4,4,3,4,3,4,3,4,3,4,4,4,3,4
S_4196,50-58,Female,Colorado,USA,3,2,3,2,4,3,2,3,2,3,2,4,3,2,3,3,2,2,3,4,2,3,3,2,3,2,4,3,3,2,3,4,2,3,2,3,4,3,3,2,3,4
S_4197,22-26,Male,Pasuquin,Philippines,4,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,4,3,3,4,3,4,3,4,3,4,3,4,3,3,4,3,4,3,4,4,3,4,3
S_4198,18-21,Male,Minnesota,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,3,4,3,4
S_4199,18-21,Female,Missouri,United States,3,4,3,2,4,3,2,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,3,4,3,2
S_4200,27-31,Female,Cikarang,Indonesia,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_4201,43-49,Female,Texas,United States,3,2,3,2,4,3,2,3,4,3,2,3,2,4,3,3,2,3,4,2,3,2,3,4,3,2,3,2,4,3,2,3,4,3,2,3,4,3,3,2,3,4
S_4202,22-26,Female,British Columbia,Canada,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,4,2,3,4,3,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_4203,22-26,Male,Tarawa,Kiribati,3,2,3,2,4,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2
S_4204,18-21,Male,California,USA,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,4,4,3,4,3
S_4205,18-21,Male,Az,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_4206,22-26,Female,California,USA,4,3,4,3,2,4,3,4,4,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,4,3,4,3,3,4,3,2,3,4,3,4,3,4,4,3,4,3
S_4207,18-21,Male,Utah,Us,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,3,3,2,4,3,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,4,3,4,3
S_4208,27-31,Male,Monterrey,Mexico,4,3,4,3,4,2,3,4,3,4,3,4,3,2,3,4,4,3,3,4,3,2,3,4,3,4,3,2,4,3,4,3,4,3,2,4,3,4,4,3,4,3
S_4209,43-49,Male,Central Java,Indonesia,3,4,3,4,3,2,3,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,3,4,3,2,3,4,3,3,2,3,4,3,4,3,3,4,3,3
S_4210,22-26,Male,Utah,USA,4,3,4,3,2,3,4,4,3,4,3,2,3,4,3,4,4,3,3,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,3,4
S_4211,22-26,Male,Sendai,Japan,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_4212,22-26,Male,Tokyo,Japan,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,4,3,2,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,4,4,3,4,3
S_4213,22-26,Male,Cavite,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_4214,27-31,Female,Utah,United States,3,4,3,2,3,4,3,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,3,4,3,3,4,3,4
S_4215,18-21,Female,Pirae,"French Polynesia, Tahiti",3,4,3,2,4,3,2,4,3,4,3,2,3,4,3,3,4,3,2,3,4,3,4,3,4,3,2,3,3,4,3,2,3,4,3,4,3,3,3,4,3,4
S_4216,32-36,Female,Tarawa,Kiribati,3,2,3,2,4,3,2,3,3,2,4,3,2,3,4,3,2,3,4,2,3,2,3,4,3,2,3,2,3,2,3,4,3,2,3,3,3,2,3,2,3,3
S_4217,22-26,Male,Suva,Fiji,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_4218,22-26,Male,Colorado,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,4,3,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_4219,22-26,Male,Butaritari,Kiribati,3,2,3,2,4,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,3,2,3,2
S_4220,27-31,Male,ARIZONA,USA,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,3,3,4,2,3,4,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,3,4,3,4,3
S_4221,18-21,Female,Boise Idaho,United States,4,3,4,3,2,4,3,4,3,4,3,2,3,4,3,4,4,3,4,3,2,3,3,4,3,2,3,4,4,3,4,3,2,3,4,4,3,4,3,4,3,4
S_4222,22-26,Female,Hawaii,PHILIPPINES,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
S_4223,18-21,Female,Cebu,Philippines,4,3,4,3,4,3,2,4,4,3,4,3,4,3,3,4,3,4,3,4,3,3,4,3,4,3,4,3,4,4,3,4,3,3,4,4,3,4,4,3,4,3
S_4224,22-26,Male,Pangasinan,Philippines,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,4,3,4,3
