source_human_id,response_id,age,generation,sex,country,city,fam_1,fam_2,fam_3,fam_4,fam_5,fam_6,fam_7,use_1,use_2,use_3,use_4,use_5,use_6,use_7,use_8,use_9,use_10,use_11,risk_1,risk_2,risk_3,risk_4,risk_5,risk_6,fam_1_norm,fam_2_norm,fam_3_norm,fam_4_norm,fam_5_norm,fam_6_norm,fam_7_norm,use_1_norm,use_2_norm,use_3_norm,use_4_norm,use_5_norm,use_6_norm,use_7_norm,use_8_norm,use_9_norm,use_10_norm,use_11_norm,risk_1_norm,risk_2_norm,risk_3_norm,risk_4_norm,risk_5_norm,risk_6_norm
H_0534,R_54M9vi5rYYlP5UB,18-21,younger Gen X,Female,mexico,monterrey,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0535,R_sh4TqHlWU3wwpix,18-21,older Gen Z,Female,United states,Minnesota,5,5,5,4,2,2,5,3,5,1,3,3,4,4,4,3,3,3,3,3,2,2,3,4,1.0,1.0,1.0,0.75,0.25,0.25,1.0,0.5,1.0,0.0,0.5,0.5,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.5,0.75
H_0536,R_27jrgGw4sERW4aT,18-21,older Gen Z,Female,United States,Utah,4,4,2,4,3,3,4,3,1,1,3,1,1,4,1,4,1,1,2,2,3,2,3,4,0.75,0.75,0.25,0.75,0.5,0.5,0.75,0.5,0.0,0.0,0.5,0.0,0.0,0.75,0.0,0.75,0.0,0.0,0.25,0.25,0.5,0.25,0.5,0.75
H_0537,R_3kb1LK54jdZmBNC,43-49,older Gen X,Male,Philippines,Naga city,3,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0538,R_1CDgF65wzBqbh77,27-31,older Gen X,Male,Samoa,Apia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0539,R_3kb3SUdNFlsFf58,22-26,Silent Generation,Male,Fiji,Suva,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0540,R_2uPOVecfz7JuSGF,27-31,younger Gen Z,Male,Papua New Guinea,Port Morgan,5,4,5,2,5,3,5,4,5,5,3,3,4,4,3,4,2,2,4,4,3,4,3,3,1.0,0.75,1.0,0.25,1.0,0.5,1.0,0.75,1.0,1.0,0.5,0.5,0.75,0.75,0.5,0.75,0.25,0.25,0.75,0.75,0.5,0.75,0.5,0.5
H_0541,R_1H15kX0VKWzXwzO,27-31,older Millennials,Male,Tahiti,Mahina,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0542,R_3k4X2l9iLWKQaex,22-26,older Gen Z,Male,New Zealand,Hawkes Bay,3,3,3,3,3,3,4,3,3,1,1,1,2,1,1,1,1,1,3,3,3,3,3,3,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0543,R_erf75RYbttpKVXj,18-21,younger Gen Z,Male,Usa,Utah,2,3,3,2,4,4,2,1,1,1,1,1,1,1,1,1,1,1,2,4,3,3,3,2,0.25,0.5,0.5,0.25,0.75,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.5,0.5,0.5,0.25
H_0544,R_3NBSXcbaqK1ZgvT,22-26,younger Gen Z,Male,Thailand,Bangkok,5,5,5,5,5,5,5,2,3,2,4,2,3,3,3,3,3,3,3,4,3,2,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.25,0.75,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.25,0.5,0.5
H_0545,R_ALKYfQmm0GgC7MR,27-31,older Gen Z,Male,mongolia,ub,4,3,2,4,2,3,2,2,3,3,2,3,2,4,3,2,4,2,3,3,4,4,3,4,0.75,0.5,0.25,0.75,0.25,0.5,0.25,0.25,0.5,0.5,0.25,0.5,0.25,0.75,0.5,0.25,0.75,0.25,0.5,0.5,0.75,0.75,0.5,0.75
H_0546,R_2X6bDjS71MRlNY3,43-49,younger Baby Boomers,Male,United States,Utah,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,2,3,5,3,3,3,3,3,3,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0547,R_3pnd2xXD9m63lEN,22-26,older Millennials,Male,Indonesia,Malang,4,5,5,4,4,4,3,3,4,4,5,3,4,4,5,4,5,4,4,4,4,4,3,5,0.75,1.0,1.0,0.75,0.75,0.75,0.5,0.5,0.75,0.75,1.0,0.5,0.75,0.75,1.0,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.5,1.0
H_0548,R_2zYcnDyoQg0XPhh,22-26,younger Millennials,Male,Fiji,Suva,4,4,3,3,4,3,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,0.75,0.75,0.5,0.5,0.75,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.5,0.5
H_0549,R_1rNggtGuDivqmWv,27-31,younger Gen X,Male,Us,Hawaii,5,3,2,4,2,5,5,2,2,2,2,5,5,5,5,5,5,5,4,4,5,4,3,4,1.0,0.5,0.25,0.75,0.25,1.0,1.0,0.25,0.25,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.75,0.5,0.75
H_0550,R_1eY2bETdIbI8086,22-26,older Gen Z,Male,Philippines,General Santos City,5,5,4,4,5,5,4,4,3,4,1,1,3,3,3,2,1,2,3,4,3,2,3,3,1.0,1.0,0.75,0.75,1.0,1.0,0.75,0.75,0.5,0.75,0.0,0.0,0.5,0.5,0.5,0.25,0.0,0.25,0.5,0.75,0.5,0.25,0.5,0.5
H_0551,R_2QLeL0mXTqRmIEP,22-26,younger Gen Z,Male,Samoa,Apia,4,4,4,3,4,4,4,4,3,5,1,3,4,4,5,3,3,3,4,4,3,4,3,3,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.5,1.0,0.0,0.5,0.75,0.75,1.0,0.5,0.5,0.5,0.75,0.75,0.5,0.75,0.5,0.5
H_0552,R_3Kx28lGLSB9VDck,22-26,younger Millennials,Male,new zealand,auckland,4,4,4,4,4,4,4,3,3,2,3,3,3,2,1,2,3,2,3,3,3,3,3,3,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.25,0.5,0.5,0.5,0.25,0.0,0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5
H_0553,R_5pPXbpUcys0NMSR,27-31,older Gen Z,Male,Utah,Orem,3,3,3,3,3,3,3,2,3,1,1,2,1,1,2,1,1,1,3,3,3,3,3,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0554,R_vwCQNMMxhREVa6d,22-26,older Gen Z,Male,Tonga,Fo'ui,2,3,3,1,3,4,4,3,4,3,2,1,1,1,4,4,3,1,4,4,3,3,3,4,0.25,0.5,0.5,0.0,0.5,0.75,0.75,0.5,0.75,0.5,0.25,0.0,0.0,0.0,0.75,0.75,0.5,0.0,0.75,0.75,0.5,0.5,0.5,0.75
H_0555,R_1llVAWTF9t12xHt,22-26,older Gen Z,Male,Samoa,Tafuna,5,5,5,5,5,5,5,4,2,2,1,5,2,1,3,1,1,1,2,3,3,4,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.25,0.25,0.0,1.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.5,0.5,0.75,0.5,0.5
H_0556,R_1Cw0ig8VRCkOkWU,22-26,older Millennials,Male,Philippines,Laie,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
H_0557,R_2dK17J1d9nzd35M,22-26,older Gen X,Male,Philippines,Pasuquin,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5
H_0558,R_1n3C0YBajIIqca4,22-26,younger Millennials,Male,Philippines,"Palawan, Puerto Prinsesa City",3,3,3,4,4,3,3,2,1,1,1,1,2,2,2,1,1,1,3,3,3,3,3,3,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0559,R_OvYR38mG9qd8GlP,22-26,older Gen Z,Male,Philippines,Valenzuela,2,3,2,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.25,0.5,0.25,0.25,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0560,R_23dd7Tz0nRxFhm6,22-26,older Gen Z,Male,Australia,Melbourne,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.25
H_0561,R_eQ0o9CDPtwPovMR,27-31,younger Millennials,Male,Philippines,Allen,4,4,4,4,4,4,5,4,4,4,1,1,3,2,4,2,2,1,3,3,3,4,3,3,0.75,0.75,0.75,0.75,0.75,0.75,1.0,0.75,0.75,0.75,0.0,0.0,0.5,0.25,0.75,0.25,0.25,0.0,0.5,0.5,0.5,0.75,0.5,0.5
H_0562,R_1N8r7p5jdRQHRpf,22-26,older Gen Z,Male,United States,Utah,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
H_0563,R_1mCrDpxRQxJc0jZ,22-26,older Gen Z,Male,United States,Valencia,3,4,3,1,4,4,3,3,1,3,1,1,3,3,4,2,1,1,3,3,3,5,3,2,0.5,0.75,0.5,0.0,0.75,0.75,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.75,0.25,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.25
H_0564,R_2CHYCMdKeR7zmRM,22-26,older Millennials,Male,Philippines,Davao,3,3,2,3,2,3,3,2,2,2,2,1,1,1,1,2,2,2,3,2,3,3,3,3,0.5,0.5,0.25,0.5,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.25,0.5,0.5,0.5,0.5
H_0565,R_9Ak8fHKfnzgejrX,22-26,older Millennials,Male,New Zealand,Gold COast,4,5,3,3,3,3,5,2,2,4,1,1,5,3,4,3,1,1,3,3,3,3,3,3,0.75,1.0,0.5,0.5,0.5,0.5,1.0,0.25,0.25,0.75,0.0,0.0,1.0,0.5,0.75,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0566,R_2e89UeRm1912cT5,22-26,younger Gen Z,Male,New Zealand,Auckland,3,3,3,5,5,4,5,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,0.5,0.5,0.5,1.0,1.0,0.75,1.0,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5
H_0567,R_25Fts30asBviaFz,22-26,older Gen Z,Male,Philippines,Isabela,2,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.25,0.75,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0568,R_3sgnl4VWlJimaf7,18-21,older Gen Z,Male,Korea,Seoul,5,4,4,5,5,5,4,5,5,4,5,5,4,5,5,5,4,4,3,4,3,5,3,4,1.0,0.75,0.75,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.75,0.75,0.5,0.75,0.5,1.0,0.5,0.75
H_0569,R_2EsgdTilEoVaN7C,22-26,younger Millennials,Male,Taiwan,Taipei,3,3,2,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,3,2,4,4,3,4,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.25,0.25,0.5,0.25,0.75,0.75,0.5,0.75
H_0570,R_6S94Dwz9TgGILKx,18-21,younger Gen Z,Male,USA,Oklahoma,5,5,5,5,5,5,4,4,3,4,2,2,3,2,3,4,2,2,5,5,2,4,3,2,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.5,0.75,0.25,0.25,0.5,0.25,0.5,0.75,0.25,0.25,1.0,1.0,0.25,0.75,0.5,0.25
H_0571,R_YStWq4Le4JbUrQJ,22-26,older Gen Z,Male,Japan,Kobe,3,4,3,3,4,3,3,3,2,2,3,1,2,3,3,2,2,3,3,3,3,3,3,3,0.5,0.75,0.5,0.5,0.75,0.5,0.5,0.5,0.25,0.25,0.5,0.0,0.25,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5
H_0572,R_1gb6hm3WVx2mdW8,18-21,younger Gen Z,Male,United States,Utah,5,5,5,5,5,5,5,4,5,3,2,2,4,4,3,3,4,3,3,2,3,3,3,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.5,0.25,0.25,0.75,0.75,0.5,0.5,0.75,0.5,0.5,0.25,0.5,0.5,0.5,0.25
H_0573,R_YWuCMOYzXh1paAV,22-26,older Gen X,Male,India,Delhi,5,5,5,5,5,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,3,3,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5
H_0574,R_3QWBBlIVj2laG9Y,22-26,younger Millennials,Male,Philippines,Rizal,5,5,5,5,5,5,4,4,4,3,2,1,4,3,4,4,3,2,3,3,3,3,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.5,0.25,0.0,0.75,0.5,0.75,0.75,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5
H_0575,R_1obzH7HOga7qYor,22-26,younger Millennials,Male,Philippines,"San Pedro City, Laguna",2,4,2,3,2,3,3,4,4,4,1,2,4,4,1,1,1,1,3,3,3,3,3,3,0.25,0.75,0.25,0.5,0.25,0.5,0.5,0.75,0.75,0.75,0.0,0.25,0.75,0.75,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0576,R_3fxZOm5t44twFqJ,22-26,older Millennials,Male,Philippines,Southern Leyte,4,4,3,2,5,4,5,4,2,1,1,1,3,2,3,2,3,2,3,4,4,4,3,3,0.75,0.75,0.5,0.25,1.0,0.75,1.0,0.75,0.25,0.0,0.0,0.0,0.5,0.25,0.5,0.25,0.5,0.25,0.5,0.75,0.75,0.75,0.5,0.5
H_0577,R_cZ9xbycx2TGtnlT,43-49,older Gen X,Male,United States,Hawaii,5,5,5,5,5,5,5,5,5,5,1,1,5,4,5,4,1,1,5,5,3,4,3,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.75,1.0,0.75,0.0,0.0,1.0,1.0,0.5,0.75,0.5,1.0
H_0578,R_2WZSTOY1HQgJXEu,22-26,younger Millennials,Male,Philippines,La carlota,3,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0579,R_3PZvpvMeZDLPGat,18-21,older Gen Z,Male,Philippines,Surigao City,4,4,4,4,5,5,2,5,4,4,1,2,3,2,1,1,1,1,5,5,5,5,3,3,0.75,0.75,0.75,0.75,1.0,1.0,0.25,1.0,0.75,0.75,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5
H_0580,R_7NDdWr7rKMoEEYp,22-26,younger Gen Z,Male,Philippines,Cabatuan,1,3,2,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,0.0,0.5,0.25,0.0,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5
H_0581,R_3qwe0EwlhF4PZ08,43-49,older Gen X,Male,USA,Hawaii,3,3,3,4,3,3,5,4,1,2,1,1,4,4,4,1,1,1,3,3,3,3,3,3,0.5,0.5,0.5,0.75,0.5,0.5,1.0,0.75,0.0,0.25,0.0,0.0,0.75,0.75,0.75,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0582,R_2WGprmj5NPDmOlR,22-26,older Gen Z,Male,Canada,Calgary,5,5,5,5,5,5,2,4,3,4,2,2,4,3,5,5,3,3,5,5,1,3,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.75,0.5,0.75,0.25,0.25,0.75,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.5
H_0583,R_1ercliYsWC7MEf7,18-21,younger Gen Z,Male,Canada,HI,3,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0584,R_CkUFpSJgvd8b6Wl,22-26,younger Gen Z,Male,India,Deli,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0
H_0585,R_1Iy1NxddRK0iQbw,22-26,older Gen X,Male,Fiji,Nadi,3,3,2,3,3,2,4,3,3,1,1,1,4,3,4,1,1,3,3,3,3,3,3,3,0.5,0.5,0.25,0.5,0.5,0.25,0.75,0.5,0.5,0.0,0.0,0.0,0.75,0.5,0.75,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
H_0586,R_2E6KW7YmjZ3vw2p,22-26,younger Gen Z,Male,India,Hyderabad,4,4,4,3,4,4,4,4,4,4,1,1,4,4,3,1,1,1,3,3,3,3,3,3,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.75,0.75,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0587,R_2A1fZQNWtDegmoO,22-26,older Millennials,Male,Philippines,Tagum,4,4,4,4,4,4,4,3,3,3,1,3,2,3,3,3,3,2,2,3,3,3,3,3,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.0,0.5,0.25,0.5,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.5
H_0588,R_XvlYDUwNbi0E7Qd,18-21,older Gen Z,Male,Mexico,Cedar Park,5,5,5,5,5,5,5,5,5,5,1,2,5,5,5,1,3,1,5,5,2,5,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.25,1.0,0.5,0.5
H_0589,R_2wbEecPCcM1mx2S,22-26,younger Millennials,Male,United States of America,Sacramento California,4,5,4,4,5,5,5,5,4,4,1,4,4,3,4,3,2,1,3,3,3,3,3,3,0.75,1.0,0.75,0.75,1.0,1.0,1.0,1.0,0.75,0.75,0.0,0.75,0.75,0.5,0.75,0.5,0.25,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0590,R_BGnrBSMn9J3XgMF,43-49,younger Gen X,Male,USA,"Bountiful, UT",3,4,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,3,3,0.5,0.75,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.25,0.25,0.5,0.5
H_0591,R_24ckHIxcQExbI2S,50-58,older Gen X,Male,USA,Montana,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.25
H_0592,R_1CqGGAfpjdGGL2j,22-26,younger Millennials,Male,Papua New Guinea,Port Moresby,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,5,5,5,3,3,3,3,3,3,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0593,R_8uH4ww7T9wLPvJ7,22-26,older Gen Z,Male,Philippines,Valencia City.,3,3,3,2,3,3,3,5,1,5,1,5,1,1,2,1,1,1,3,4,1,4,3,1,0.5,0.5,0.5,0.25,0.5,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.75,0.0,0.75,0.5,0.0
H_0594,R_3gT8Cbh9mWcNFk9,43-49,older Gen X,Male,USA,Virginia,3,4,2,3,4,4,3,2,1,1,1,2,2,1,1,1,1,1,3,3,3,3,3,2,0.5,0.75,0.25,0.5,0.75,0.75,0.5,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.25
H_0595,R_1OoUZc5JGiUU6sK,18-21,older Gen Z,Male,United States,Leesburg,3,3,2,2,4,3,4,2,2,2,1,1,2,1,1,1,1,1,4,4,3,3,3,2,0.5,0.5,0.25,0.25,0.75,0.5,0.75,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.5,0.5,0.25
H_0596,R_2y8b68jIgWl8YId,22-26,older Gen Z,Male,USA,North Carolina,5,5,3,5,5,5,2,1,2,1,1,1,2,1,2,2,1,1,5,5,5,5,3,3,1.0,1.0,0.5,1.0,1.0,1.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5
H_0597,R_1IsG4CrIGjPUyLJ,18-21,younger Gen Z,Male,USA,Hawaii,4,4,3,2,3,3,4,5,1,5,1,5,5,1,1,1,1,1,3,3,3,3,3,3,0.75,0.75,0.5,0.25,0.5,0.5,0.75,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0598,R_27xsqASWlc1QQDs,22-26,older Millennials,Male,United States,Martinsburg,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0599,R_1M0Zhu9uaEbyU5C,18-21,younger Gen Z,Male,Japan,Osaka,5,5,4,4,5,5,4,5,5,5,2,1,4,4,4,2,1,5,2,3,2,1,3,4,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.25,0.0,0.75,0.75,0.75,0.25,0.0,1.0,0.25,0.5,0.25,0.0,0.5,0.75
H_0600,R_306qYqVo0k0JfHz,27-31,younger Millennials,Male,United States,Colorado,5,5,5,5,5,5,5,4,4,4,1,1,2,2,3,2,1,2,3,3,3,3,3,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.0,0.0,0.25,0.25,0.5,0.25,0.0,0.25,0.5,0.5,0.5,0.5,0.5,0.5
H_0601,R_1melmJOGzCRTsqh,22-26,younger Gen Z,Male,Fiji,Suva,3,3,3,3,2,4,4,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,0.5,0.5,0.5,0.5,0.25,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
H_0602,R_3m1YuRZAaWiuinH,18-21,younger Gen Z,Male,USA,Texas,4,4,3,3,4,4,3,4,4,4,1,4,4,1,4,1,4,1,3,3,3,2,3,3,0.75,0.75,0.5,0.5,0.75,0.75,0.5,0.75,0.75,0.75,0.0,0.75,0.75,0.0,0.75,0.0,0.75,0.0,0.5,0.5,0.5,0.25,0.5,0.5
H_0603,R_2P5AnuYXQ0QUhrH,18-21,older Gen Z,Male,USA,Utah,3,4,2,3,4,4,2,1,1,1,1,1,1,1,1,2,1,1,2,2,3,3,3,4,0.5,0.75,0.25,0.5,0.75,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.5,0.5,0.5,0.75
H_0604,R_12u6aemk64JlwL8,22-26,older Gen Z,Male,Philippines,Marikina,4,4,4,3,4,4,3,2,3,1,1,1,1,1,2,1,1,1,3,4,4,3,3,3,0.75,0.75,0.75,0.5,0.75,0.75,0.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.75,0.75,0.5,0.5,0.5
