synthetic_id,age,sex,country,city
S_4375,22-26,Female,mongolia,ub
S_4376,50-58,Female,Usa,Bountiful Utah
S_4377,22-26,Female,Australia,Gold Coast
S_4378,27-31,Female,Kiribati,Tarawa
S_4379,18-21,Male,Philippines,Cebu
S_4380,27-31,Male,Philippines,Allen
S_4381,18-21,Female,USA,California
S_4382,27-31,Female,United States,American Samoa
S_4383,18-21,Male,Philippines,Taguig
S_4384,18-21,Female,United States,"Alpine, UT"
S_4385,66-70,Female,Mexico,Cedar Park
S_4386,22-26,Male,USA,NY
S_4387,22-26,Female,United States,Iowa
S_4388,22-26,Female,Philippines,Makati City
S_4389,71-77,Female,United States of America,"Salt Lake City, Utah"
S_4390,50-58,Female,Philippines,Malaybalay
S_4391,22-26,Male,Philippines,Isabela
S_4392,22-26,Male,USA,Sacramento
S_4393,22-26,Female,United States,Utah
S_4394,50-58,Female,Japan,Okinawa
S_4395,43-49,Female,Indonesia,Bogor
S_4396,18-21,Female,United States,Phoenix Arizona
S_4397,18-21,Female,USA,Palo alto
S_4398,18-21,Female,United States,Colorado
S_4399,18-21,Female,United States,Missouri
S_4400,22-26,Male,United States of America,Sacramento California
S_4401,22-26,Female,United States,California
S_4402,22-26,Female,USA,Utah
S_4403,22-26,Female,Mexico,Puebla
S_4404,27-31,Female,Usa,Nashville
S_4405,27-31,Male,PNG,Port Moresby
S_4406,22-26,Male,Indonesia,Jakarta
S_4407,18-21,Female,USA,Hawaii
S_4408,50-58,Male,China,Harbin
S_4409,22-26,Female,United States,Virginia
S_4410,18-21,Male,United States,Arizona
S_4411,50-58,Female,Philippines,Cebu
S_4412,18-21,Male,New Zealand,Paihia
S_4413,22-26,Female,USA,Arizona
S_4414,22-26,Male,USA,"Lewiston, Idaho"
S_4415,22-26,Female,"Tahiti, French Polynesia","Punaauia, Taravao, and Papeete"
S_4416,18-21,Female,Philippines,Santa Barbara
S_4417,22-26,Female,Monterrey,Mexico
S_4418,22-26,Female,Japan,Miyagi
S_4419,22-26,Male,Japan,"Kagawa prefecture, Kanonji city"
S_4420,32-36,Male,USA,Herriman
S_4421,22-26,Female,Philippines,Unknown
S_4422,22-26,Female,United States,Laie
S_4423,18-21,Female,Philippines,"Naga City, Camarines Sur"
S_4424,22-26,Female,Philippines,General Santos City
S_4425,22-26,Female,Philippines,"Balanga City, Bataan"
S_4426,27-31,Female,Australia,Melbourne
S_4427,22-26,Female,Philippines,"Naga City, Camarines Sur"
S_4428,27-31,Male,USA,Utah
S_4429,22-26,Female,Vietnam,Dong Xoai
S_4430,18-21,Female,USA,CA
S_4431,22-26,Female,US,Sacramento
S_4432,27-31,Female,United States,Utah
S_4433,18-21,Female,Japan,Tokyo
S_4434,22-26,Male,Mexico,Cedar Park
S_4435,50-58,Female,Monterrey,Mexico
S_4436,27-31,Female,Tonga,Hateo
S_4437,22-26,Female,Usa,Phoenix AZ
S_4438,22-26,Female,United states,Utah
S_4439,22-26,Male,Philippines,Banga
S_4440,22-26,Male,Taiwan,Hualien
S_4441,43-49,Female,Philippines,Tanauan
S_4442,18-21,Female,KSA,Dhahran
S_4443,43-49,Female,Tonga,Haapai
S_4444,22-26,Female,Mongolia,Ulaanbaatar
S_4445,50-58,Male,Fiji,Suva
S_4446,22-26,Female,Philippines,Pangasinan
S_4447,22-26,Male,United States,Washington
S_4448,22-26,Female,Tahiti,Tahiti
S_4449,27-31,Male,United States,California
S_4450,18-21,Female,Philippines,Allen
S_4451,18-21,Male,United States,Colorado
S_4452,18-21,Male,PNG,Port Moresby
S_4453,22-26,Male,India,Chennai
S_4454,27-31,Female,United States,Utah
S_4455,18-21,Female,United States,Utah
S_4456,50-58,Female,America,Utah
S_4457,18-21,Female,México,Veracruz
S_4458,18-21,Female,United States,Utah
S_4459,18-21,Male,United States,Missouri
S_4460,22-26,Female,Kiribati,Tarawa
S_4461,22-26,Female,Canada,Langley
S_4462,22-26,Male,Australia,Gold Coast
S_4463,22-26,Female,New Zealand,Hastings
S_4464,22-26,Male,USA,California
S_4465,27-31,Male,USA,Utah
S_4466,22-26,Male,USA,Kailua Hawaii
S_4467,18-21,Male,Us,Hawaii
S_4468,22-26,Female,Usa,Arizona
S_4469,22-26,Female,Canada,Alberta
S_4470,43-49,Male,United States,"Salt lake city, Utah"
S_4471,59-64,Male,Philippines,Santa Barbara
S_4472,18-21,Male,Tahiti,French Polynesia
S_4473,18-21,Male,United States of America,Utah
S_4474,22-26,Male,Philippines,SURIGAO CITY
S_4475,50-58,Female,Kiribati,Tarawa
S_4476,22-26,Female,United States,"Lehi, UT"
S_4477,22-26,Male,United States,Utah
S_4478,27-31,Male,Malaysia,Sarawak
S_4479,18-21,Male,USA,Utah
S_4480,22-26,Male,Fiji,Suva
S_4481,22-26,Female,Philippines,Cavite
S_4482,18-21,Female,Kiribati,Tarawa
S_4483,43-49,Female,papua new guinea,Hawaii
S_4484,59-64,Female,Philipphines,Manila
S_4485,18-21,Female,Philippines,Cagayan
S_4486,27-31,Male,Japan,Osaka
S_4487,22-26,Male,USA,Oklahoma
S_4488,18-21,Male,Philippines,Bohol
S_4489,22-26,Female,United States,San diego
S_4490,50-58,Female,United States,California
S_4491,22-26,Female,USA,North Carolina
S_4492,18-21,Female,India New Delhi,New Delhi
S_4493,22-26,Female,United States,"Eagle, Idaho"
S_4494,27-31,Female,PNG,Port Moresby
S_4495,22-26,Female,United States,Utah
S_4496,22-26,Female,USA,Kailua Hawaii
S_4497,22-26,Female,Fiji,Suva
S_4498,22-26,Female,Fiji,Menlo Park
S_4499,22-26,Male,USA,"Alpine, Utah"
S_4500,22-26,Male,US,Spokane Washington
S_4501,22-26,Male,United States,Utah
S_4502,22-26,Female,philippines,tuguegarao
S_4503,37-42,Female,United States,California
S_4504,22-26,Female,USA,Hawaii
S_4505,37-42,Female,England,London
S_4506,22-26,Male,México,Veracruz
S_4507,22-26,Female,South Korea,Ulsan
S_4508,18-21,Female,USA,Arizona
S_4509,22-26,Female,Taiwan,Taipei
S_4510,18-21,Male,china,jiangsu
S_4511,37-42,Female,USA,Arizona
S_4512,18-21,Female,United States,Hawaii
S_4513,50-58,Female,United states,North Carolina
S_4514,32-36,Female,USA,Oregon
S_4515,22-26,Male,United States,Laie Hawaii
S_4516,18-21,Female,Indonesia,Seko
S_4517,22-26,Female,Monterrey,Mexico
S_4518,18-21,Female,United States,Utah
S_4519,22-26,Male,India,New Delhi
S_4520,22-26,Male,United States,Texas
S_4521,50-58,Male,Korea,Suwon
S_4522,43-49,Female,United States,Phoenix Arizona
S_4523,22-26,Female,Mongolia,Ulaanbaatar
S_4524,22-26,Female,Utah,Highland
S_4525,22-26,Female,United States,Boise Idaho
S_4526,22-26,Male,Philippines,Sta. Barbara
S_4527,43-49,Female,USA,Utah
S_4528,22-26,Female,Philippines,Hawaii
S_4529,18-21,Female,Phiilippines,Mapandan
S_4530,22-26,Female,Philippines,Cebu
S_4531,18-21,Male,New Zealand,Auckland
S_4532,27-31,Female,Sāmoa,Hawaii
S_4533,18-21,Female,United States,UT
S_4534,22-26,Male,PNG,PORT MORESBY
S_4535,18-21,Male,Philippines,Baguio
S_4536,18-21,Female,United states,Minnesota
S_4537,18-21,Male,Philippines,SURIGAO CITY
S_4538,27-31,Female,Samoa,Aleisa
S_4539,43-49,Female,Philippines,Surigao City
S_4540,18-21,Male,Philippines,Manila
S_4541,50-58,Female,United States,Utah
S_4542,18-21,Male,USA,Oregon
S_4543,18-21,Female,United States of America,Utah
S_4544,18-21,Female,Philippines,Nueva Vizcaya
S_4545,27-31,Male,U.S,Hawaii
S_4546,27-31,Female,Usa,Ohio
S_4547,18-21,Female,Japan,Saitama
S_4548,18-21,Female,United States,Hawaii
S_4549,22-26,Male,Mongolia,Ulaanbaatar
S_4550,18-21,Female,Philippines,Marikina
S_4551,18-21,Female,United States of America,Oregon
S_4552,22-26,Male,Phiilippines,Mapandan
S_4553,22-26,Female,PHILIPPINES,Bulacan
S_4554,22-26,Female,United States,Utah
S_4555,18-21,Female,South Korea,Ulsan
S_4556,22-26,Male,Philippines,Valenzuela
S_4557,22-26,Male,philippines,tuguegarao
S_4558,27-31,Female,United States,"Billings, Montana"
S_4559,27-31,Male,Philippines,Taguig
S_4560,22-26,Male,USA,California/Hawaii
S_4561,22-26,Female,Philippines,Tuguegarao City
S_4562,32-36,Male,Kiribati,Tarawa
S_4563,22-26,Male,America,Ohio
S_4564,22-26,Female,USA,Utah
S_4565,18-21,Male,Philippines,Pangasinan
S_4566,22-26,Male,Fiji,Suva
S_4567,18-21,Female,United States,Providence
S_4568,18-21,Female,El Salvador,"Phoenix, Arizona"
S_4569,18-21,Female,United States,Texas
S_4570,22-26,Male,Fiji,Hawaii
S_4571,18-21,Male,Taiwan,Changhua
S_4572,22-26,Female,Philippines,Quezon
S_4573,50-58,Female,Mexico,Puebla
S_4574,18-21,Male,Indonesia,Central Java
S_4575,22-26,Male,Kiribati,Tarawa
S_4576,18-21,Male,Brazil,Sao Paulo
S_4577,50-58,Male,United States,Orem
S_4578,18-21,Male,Kiribati,Tarawa
S_4579,59-64,Male,Philippines,Surigao
S_4580,22-26,Male,Philippines,Banga
S_4581,27-31,Female,Philippines,Cebu
S_4582,50-58,Female,Philippines,Laguna
S_4583,18-21,Female,Philippines,Butuan
S_4584,18-21,Female,United States,Utah
S_4585,18-21,Male,Japan,Okinawa
S_4586,18-21,Female,USA,Az
S_4587,22-26,Male,Indonesia,Central Java
S_4588,22-26,Male,United States,Idaho
S_4589,22-26,Female,China,Chengdu
S_4590,37-42,Male,Philippines,General Santos City
S_4591,43-49,Female,mexico,monterrey
S_4592,18-21,Female,Jaoan,Chiba
S_4593,22-26,Female,United States,Utah
S_4594,22-26,Female,India,Deli
S_4595,27-31,Female,United States of America,Florida
S_4596,22-26,Female,Kiribati,Tarawa
S_4597,22-26,Male,Mexico,Monterrey
S_4598,22-26,Female,Indonesia,Seko
S_4599,22-26,Female,French Polynesia,Tahiti
S_4600,18-21,Male,Indonesia,Malang
S_4601,22-26,Female,USA,Utah
S_4602,22-26,Female,Samoa,Apia
S_4603,22-26,Female,USA,oceanside
S_4604,32-36,Female,Philippines,Allen
S_4605,32-36,Female,Kiribati,Kiritimati Island
S_4606,22-26,Female,PNG,Port Moresby
S_4607,22-26,Male,USA,Virginia
S_4608,37-42,Female,Indonesia,Jakarta
S_4609,27-31,Female,America,Idaho
S_4610,22-26,Female,China,Tianjin
S_4611,22-26,Male,Tonga,Nuku’alofa
S_4612,18-21,Male,Canada,Alberta
S_4613,32-36,Male,United States,San diego
S_4614,18-21,Female,Wisconsin,Ladysmith
S_4615,18-21,Male,Vietnam,Saigon
S_4616,18-21,Female,Philippines,General Santos City
S_4617,22-26,Female,USA,Arizona
S_4618,50-58,Female,Japan,Tokyo
S_4619,22-26,Female,USA,Oregon
S_4620,18-21,Female,United States,Laie Hawaii
S_4621,50-58,Female,United States,California
S_4622,27-31,Female,United States,Arizona
S_4623,22-26,Female,USA,Wisconsin
S_4624,27-31,Male,USA,"Cedar Hills, Utah"
S_4625,18-21,Female,usa,colorado
S_4626,22-26,Female,Indonesia,Bogor
S_4627,27-31,Male,United States,Idaho
S_4628,22-26,Male,United States,"Boise, Idaho"
S_4629,59-64,Male,Japan,Ibaraki
S_4630,22-26,Female,Malaysia,Kuala Lumpur
S_4631,50-58,Female,Philippines,Pangasinan
S_4632,22-26,Female,USA,Utah
S_4633,59-64,Female,United States,Utah
S_4634,22-26,Female,US,Sacramento
S_4635,22-26,Male,Philippines,Cebu
S_4636,18-21,Female,United States,Utah
S_4637,18-21,Female,Philippines,Hawaii
S_4638,22-26,Female,Philippines,Santiago City
S_4639,66-70,Male,Korea,Seoul
S_4640,18-21,Female,United States,Bountiful
S_4641,18-21,Male,Philippines,Butuan
S_4642,18-21,Male,"Tahiti, French Polynesia","Punaauia, Taravao, and Papeete"
S_4643,22-26,Female,Taiwan,Taichung City
S_4644,32-36,Female,USA,Colorado
S_4645,37-42,Female,Samoa,Apia
S_4646,22-26,Male,United States,Utah
S_4647,22-26,Male,United States,"Providence, UT"
S_4648,18-21,Male,Japan,Fukuoka
S_4649,18-21,Female,Philippines,Santiago City
S_4650,27-31,Female,Tahiti,French Polynesia
S_4651,22-26,Male,United States,Idaho
S_4652,22-26,Female,US,"Hawaii, Laie"
S_4653,22-26,Female,Philippines,Nueva Ecija
S_4654,43-49,Female,United States,"Providence, UT"
S_4655,22-26,Male,United States,Utah
S_4656,27-31,Female,New Zealand,Hamilton
S_4657,27-31,Female,United States,Salt Lake City
S_4658,22-26,Female,United States,Arizona
S_4659,32-36,Female,Papua New Guinea,Port Morgan
S_4660,50-58,Male,Fiji,Lautoka
S_4661,22-26,Female,Philippines,Santa Barbara
S_4662,59-64,Female,USA,California
S_4663,22-26,Male,PHILIPPINES,Bulacan
S_4664,50-58,Male,United States,Utah
S_4665,22-26,Female,Philippines,Taguig
S_4666,22-26,Male,Kiribati,Betio
S_4667,22-26,Female,Japan,Saitama
S_4668,18-21,Male,Australia,Melbourne
S_4669,22-26,Female,Philippines,Cebu
S_4670,22-26,Male,United States of America,"Salt Lake City, Utah"
S_4671,22-26,Male,United States,Boise Idaho
S_4672,22-26,Female,Japan,TOKYO
S_4673,50-58,Female,Mongolia,Ulaanbaatar
S_4674,18-21,Male,Indonesia,Malang
S_4675,22-26,Female,United States,Utah
S_4676,37-42,Female,Mongolia,Ulaanbaatar
S_4677,22-26,Female,United States,San diego
S_4678,22-26,Male,El Salvador,"Phoenix, Arizona"
S_4679,22-26,Female,Korea,Seoul
S_4680,50-58,Female,Japan,TOKYO
S_4681,18-21,Female,Papua New Guinea,Papua New Guinea
S_4682,27-31,Female,Philippines,Sta. Barbara
S_4683,22-26,Female,Papua New Guinea,Port Moresby
S_4684,50-58,Female,Indonesia,Jakarta
S_4685,18-21,Male,Philippines,Naga city
S_4686,22-26,Female,Philippines,Pangasinan
S_4687,22-26,Male,United States,Hawaii
S_4688,22-26,Female,Sāmoa,Hawaii
S_4689,43-49,Female,Japan,Sendai
S_4690,27-31,Female,Indonesia,Surabaya
S_4691,27-31,Female,Taiwan,Taichung City
S_4692,32-36,Male,China,Chengdu
S_4693,50-58,Female,Tahiti,Maraea
S_4694,18-21,Male,Canada,British Columbia
S_4695,18-21,Male,Weisheng,Kuala Lumpur
S_4696,43-49,Male,Indonesia,Jakarta
S_4697,22-26,Female,Philippines,Cebu
S_4698,18-21,Male,United States,"Anthem, AZ"
S_4699,22-26,Male,America,Utah
S_4700,22-26,Male,Japan,Okinawa
S_4701,22-26,Female,PHILIPPINES,Bulacan
S_4702,22-26,Female,USA,Colorado
S_4703,18-21,Male,USA,Utah
S_4704,18-21,Male,Tonga,Nuku'alofa
S_4705,22-26,Male,Philippines,Pasuquin
S_4706,18-21,Female,Philippines,Cavite
S_4707,27-31,Male,Philippines,Valencia City.
S_4708,22-26,Male,Philippines,Unknown
S_4709,22-26,Female,Brazil,Sao Paulo
S_4710,18-21,Male,Mongolia,Ulaanbaatar
S_4711,27-31,Male,United States,Utah
S_4712,22-26,Male,United States,Utah
S_4713,27-31,Female,Utah,Highland
S_4714,22-26,Female,USA,Utah
S_4715,18-21,Male,United States,Utah
S_4716,37-42,Female,United States,Salt Lake City
S_4717,22-26,Female,Philippines,Alicia
S_4718,22-26,Female,United States,Utah
S_4719,18-21,Female,Unite States,"Springville, UT"
S_4720,37-42,Female,Philippines,"Palawan, Puerto Prinsesa City"
S_4721,18-21,Female,USA,California
S_4722,22-26,Female,United State,Utah
S_4723,22-26,Male,United States,Idaho
S_4724,37-42,Female,United States,Providence
S_4725,22-26,Male,Kiribati,Tarawa
S_4726,22-26,Female,Monterrey,Mexico
S_4727,18-21,Male,Japan,Sendai
S_4728,27-31,Male,United States,Utah
S_4729,27-31,Female,Fiji,Suva
S_4730,22-26,Male,Philippines,Alicia
S_4731,22-26,Male,United States,Utah
S_4732,18-21,Male,United States,hawaii
S_4733,22-26,Female,USA,Sacramento
S_4734,27-31,Male,USA,California
S_4735,18-21,Female,United States,California
S_4736,22-26,Female,Scotland,Aberdeen
S_4737,22-26,Female,Kiribati,Butaritari
S_4738,22-26,Female,Philippines,Quezon
S_4739,22-26,Male,Hong Kong,Hong Kong
S_4740,18-21,Male,Japan,Okinawa
S_4741,22-26,Male,Papua New Guinea,Port Moresby
S_4742,43-49,Female,Philippines,Bulacan
S_4743,22-26,Female,US,HI
S_4744,43-49,Female,Tahiti,Papeete
S_4745,22-26,Female,Japan,Nara
S_4746,22-26,Male,United States,"Laie, Hawaii"
S_4747,22-26,Female,United States,San Diego
S_4748,18-21,Female,United States,Utah
S_4749,22-26,Male,Philippines,Bulacan
S_4750,27-31,Female,Philippines,Pangasinan
S_4751,22-26,Male,Philippines,Allen
S_4752,37-42,Female,United States,Texas
S_4753,22-26,Female,USA,"Anchorage, AK"
S_4754,27-31,Female,Kiribati,Tarawa
S_4755,18-21,Female,Canada,Langley
S_4756,18-21,Male,México,Veracruz
S_4757,22-26,Male,Fiji,Lautoka
S_4758,27-31,Male,Japan,Kannonnji
S_4759,22-26,Female,French Polynesia,Tahiti
S_4760,43-49,Male,USA,California
S_4761,27-31,Female,USA,"Lewiston, Idaho"
S_4762,18-21,Male,United States,Texas
S_4763,18-21,Male,United States,Utah
S_4764,22-26,Female,USA,Colorado
S_4765,22-26,Male,United States,Utah
S_4766,22-26,Female,Philippines,Puerto Prinsesa Palawan
S_4767,27-31,Male,Canada,Alberta
S_4768,22-26,Male,USA,"Anchorage, AK"
S_4769,22-26,Male,United States,American Samoa
S_4770,22-26,Female,US,HI
S_4771,22-26,Male,United States,California
S_4772,59-64,Female,Tonga,Nuku'alofa
S_4773,22-26,Female,Philippines,Bacolod
S_4774,22-26,Male,Philippines,Pangasinan
S_4775,22-26,Male,United States,"Morgantown, WV"
S_4776,18-21,Male,Papua New Guinea,Papua New Guinea
S_4777,27-31,Female,Philippines,Ramon
S_4778,22-26,Female,United States,"Boise, Idaho"
S_4779,22-26,Male,USA,Utah
S_4780,22-26,Female,Usa,Louisiana
S_4781,22-26,Male,Japan,Sapporo
S_4782,27-31,Female,USA,Hawaii
S_4783,22-26,Female,United States,Missouri
S_4784,27-31,Female,United States,Hawaii
S_4785,27-31,Female,Mexico,Veracruz
S_4786,22-26,Female,United States,Virginia
S_4787,22-26,Female,Papua New Guinea,Hawaii
S_4788,22-26,Female,Indonesia,Bogor
S_4789,22-26,Male,United States,Arizona
S_4790,18-21,Male,China,Yunnan
S_4791,18-21,Female,USA,Sacramento
S_4792,18-21,Female,USA,"Hauula, Hawaii"
S_4793,18-21,Female,Samoa,Apia
S_4794,22-26,Female,Philippines,Naga Cith
S_4795,18-21,Female,new zealand,auckland
S_4796,22-26,Female,America,Utah
S_4797,18-21,Female,USA,Utah
S_4798,18-21,Female,Philippines,Legazpi
S_4799,22-26,Male,Mongolia,Ulaanbaatar
S_4800,22-26,Female,USA,Utah
S_4801,18-21,Male,Philippines,Pasig
S_4802,27-31,Female,China,Chengdu
S_4803,18-21,Male,United States,Texas
S_4804,22-26,Male,USA,Palo alto
S_4805,18-21,Female,Philippines,Cavite
S_4806,22-26,Female,Japan,Ibaraki
S_4807,22-26,Female,USA,San Francisco
S_4808,27-31,Female,Philippines,Davao City
S_4809,43-49,Male,USA,California
S_4810,22-26,Male,Vietnam,Dong Xoai
S_4811,43-49,Female,Tonga,Nuku'alofa
S_4812,22-26,Female,Philippines,Philippines
S_4813,22-26,Male,Usa,Ohio
S_4814,22-26,Female,Canada,Langley
S_4815,22-26,Female,United States,Sacramento
S_4816,18-21,Male,Philippines,Unknown
S_4817,27-31,Female,Usa,Arizona
S_4818,22-26,Male,Philippines,Naga
S_4819,22-26,Female,United States,Colorado
S_4820,22-26,Female,USA,California
S_4821,27-31,Female,Vietnam,Saigon
S_4822,22-26,Male,USA,Spokane
S_4823,18-21,Female,Kiribati,Tarawa
S_4824,18-21,Female,USA,Hawaii
S_4825,43-49,Female,Taiwan,Taichung City
S_4826,43-49,Male,NZ,Hastings
S_4827,18-21,Male,Philippines,Tuguegarao City
S_4828,22-26,Male,usa,Utah
S_4829,22-26,Female,USA,Utah
S_4830,18-21,Male,Australia,Melbourne
S_4831,27-31,Female,Usa,Arizona
S_4832,18-21,Female,United States,Utah
S_4833,43-49,Male,Philippines,Quezon City
S_4834,22-26,Male,USA,California
S_4835,22-26,Male,Kiribati,Kiritimati Island
S_4836,27-31,Male,Peru,Arequipa
S_4837,27-31,Female,USA,Texas
S_4838,50-58,Male,Philippine,Alicia
S_4839,18-21,Male,United States,NC
S_4840,18-21,Female,Philippines,Gumaca
S_4841,22-26,Female,United States,"Atlanta, GA"
S_4842,18-21,Female,PNG,Port Moresby
S_4843,18-21,Male,Kiribati,Tarawa
S_4844,27-31,Female,Mongolia,Ulaanbaatar
S_4845,22-26,Male,Sri Lanka,Negombo
S_4846,22-26,Female,Papua New Guinea,Port Moresby
S_4847,18-21,Female,United States,Leesburg
S_4848,22-26,Female,Philippines,Taguig City
S_4849,22-26,Male,New Zealand,Auckland
S_4850,27-31,Female,United States,Sacramento
S_4851,43-49,Female,Mongolia,Ulaanbaatar
S_4852,50-58,Male,Philippines,Cebu
S_4853,22-26,Female,Mexico,Cedar Park
S_4854,50-58,Female,Hawaii,Oahu
S_4855,22-26,Male,USA,Utah
S_4856,22-26,Female,Philippines,Cebu City
S_4857,22-26,Male,U.S,Colorado
S_4858,43-49,Male,United States,Newport
S_4859,27-31,Male,Philippines,Legazpi
S_4860,32-36,Male,USA,Hawaii
S_4861,22-26,Female,Philippines,Pasig City
S_4862,18-21,Male,Philippines,Camarines Norte
S_4863,27-31,Female,Kiribati,Tarawa
S_4864,22-26,Female,Samoa,Apia
S_4865,22-26,Male,India,Chennai
S_4866,18-21,Female,Tonga,Hateo
S_4867,18-21,Female,Usa,Utah
S_4868,18-21,Female,Fiji,Laie
S_4869,22-26,Female,PNG,Port Moresby
S_4870,22-26,Male,Indonesia,Cikarang
S_4871,22-26,Male,Fiji,Lautoka
S_4872,32-36,Female,USA,Utah
S_4873,22-26,Female,USA,Utah
S_4874,18-21,Male,United States,California
S_4875,22-26,Female,Philippines,Taguig
S_4876,22-26,Male,Philippines,Manila
S_4877,22-26,Female,USA,CT
S_4878,22-26,Male,Usa,Louisiana
S_4879,22-26,Female,United States of America,California
S_4880,27-31,Female,Thailand,Chiang Mai
S_4881,22-26,Female,USA,Logan
S_4882,50-58,Female,Tonga,Nuku’alofa
S_4883,50-58,Male,India,Chennai
S_4884,22-26,Female,Taiwan,New Taipei City
S_4885,18-21,Female,México,Veracruz
S_4886,43-49,Female,Kiribati,Tarawa
S_4887,18-21,Female,India,Chennai
S_4888,27-31,Female,New Zealand,Auckland
S_4889,18-21,Male,United States of America,Colorado
S_4890,27-31,Female,United States,Hawaii
S_4891,18-21,Female,USA,Hawaii
S_4892,27-31,Female,Philippines,Laie
S_4893,18-21,Female,Phiilippines,Mapandan
S_4894,27-31,Female,United States,Utah
S_4895,27-31,Female,Philippines,Laguna
S_4896,27-31,Female,Canada,Lethbridge
S_4897,50-58,Female,USA,Washington
S_4898,22-26,Male,Samoa,Fale Lili
S_4899,32-36,Male,America,Idaho
S_4900,18-21,Male,Mongolia,Ulaanbaatar
S_4901,22-26,Female,China,Chengdu
S_4902,22-26,Female,United States,Hawaii
S_4903,22-26,Male,Usa,Utah
S_4904,22-26,Male,Philippines,Alaminos City
S_4905,22-26,Female,United States,Utah
S_4906,43-49,Female,Philippines,Bacolod
S_4907,27-31,Female,papua new guinea,Hawaii
S_4908,18-21,Female,United States,CO
S_4909,22-26,Female,India,Chennai
S_4910,43-49,Female,USA,Sacramento
S_4911,22-26,Male,USA,Florida
S_4912,22-26,Female,china,jiangsu
S_4913,22-26,Female,United States,West Virginia
S_4914,22-26,Female,Tahiti,French Polynesia
S_4915,66-70,Female,US,Utah
S_4916,22-26,Female,USA,Utah
S_4917,32-36,Male,Us,Utah
S_4918,50-58,Male,Philippines,Manila
S_4919,27-31,Male,Japan,"Kagawa prefecture, Kanonji city"
