source_human_id,tau_PU,tau_PU_level,tau_PU_verbal,tau_PEOU,tau_PEOU_level,tau_PEOU_verbal,tau_BI,tau_BI_level,tau_BI_verbal,tau_ATT,tau_ATT_level,tau_ATT_verbal,tau_AI_CAP,tau_AI_CAP_level,tau_AI_CAP_verbal
H_0896,0.3676251170637719,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-1.1312699353546751,LOW,You find new technology interfaces difficult and frustrating.,-1.1108779440675023,LOW,You rarely choose to adopt new digital tools in daily life.,-0.08597625003898447,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.00011547249721890626,MODERATE,You think current AI has reasonable but limited capability.
H_0897,0.6667676702955846,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.481500267858153,HIGH,You pick up new technology quickly and find it intuitive.,0.9314415552972527,HIGH,You actively seek out and adopt useful new technology tools.,0.9210296717761367,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.36336545958773386,MODERATE,You think current AI has reasonable but limited capability.
H_0898,0.7866889447629251,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.6066474600946383,HIGH,You pick up new technology quickly and find it intuitive.,1.3938171343788965,HIGH,You actively seek out and adopt useful new technology tools.,1.3974283755020862,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.6247326182252091,HIGH,You believe current AI is capable of complex information tasks.
H_0899,-0.05342837521702612,MODERATE,You think AI tools can be somewhat useful for certain tasks.,0.1318669747351279,MODERATE,You find most apps usable but sometimes need time to learn.,-1.266210470468878,LOW,You rarely choose to adopt new digital tools in daily life.,-0.3225039588373307,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.18220017191519217,MODERATE,You think current AI has reasonable but limited capability.
H_0900,-0.09958985808100225,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-2.1942696109502613,LOW,You find new technology interfaces difficult and frustrating.,-1.2036228699033389,LOW,You rarely choose to adopt new digital tools in daily life.,-2.2799328488800583,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.34844394882008795,MODERATE,You think current AI has reasonable but limited capability.
H_0901,0.555989111100085,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.9716078068613767,HIGH,You pick up new technology quickly and find it intuitive.,0.004250487469340481,MODERATE,You sometimes try new technology when it seems relevant.,0.059659637631333945,MODERATE,You have a neutral-to-positive attitude toward AI activities.,1.1916431791567919,HIGH,You believe current AI is capable of complex information tasks.
H_0902,-0.6902372887092255,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.3787298924689386,MODERATE,You find most apps usable but sometimes need time to learn.,0.19435268941150957,MODERATE,You sometimes try new technology when it seems relevant.,0.009599706120775372,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.576316572745085,LOW,You doubt that current AI handles complex real-world tasks well.
H_0903,1.5529005815247832,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.9530688363138705,HIGH,You pick up new technology quickly and find it intuitive.,1.0672016097341956,HIGH,You actively seek out and adopt useful new technology tools.,0.8303913807366318,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.3016702671110254,MODERATE,You think current AI has reasonable but limited capability.
H_0904,0.5163905111542793,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.4886574687879671,MODERATE,You find most apps usable but sometimes need time to learn.,1.0689275891376977,HIGH,You actively seek out and adopt useful new technology tools.,0.2921922571012026,MODERATE,You have a neutral-to-positive attitude toward AI activities.,1.0531212165363033,HIGH,You believe current AI is capable of complex information tasks.
H_0905,-0.8495708498554474,LOW,You are skeptical that AI tools genuinely improve task performance.,0.23463441479382308,MODERATE,You find most apps usable but sometimes need time to learn.,0.7664777363943264,HIGH,You actively seek out and adopt useful new technology tools.,1.7043470268247247,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.15269988658340228,MODERATE,You think current AI has reasonable but limited capability.
H_0906,-0.9359550652664277,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.1861819075916233,LOW,You find new technology interfaces difficult and frustrating.,-0.9852955644763516,LOW,You rarely choose to adopt new digital tools in daily life.,-1.3815666524463626,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,0.5361766002411966,HIGH,You believe current AI is capable of complex information tasks.
H_0907,0.37959451906721037,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.7347174332999522,LOW,You find new technology interfaces difficult and frustrating.,-0.13667078001094404,MODERATE,You sometimes try new technology when it seems relevant.,0.42489970146328854,MODERATE,You have a neutral-to-positive attitude toward AI activities.,-0.7964040268752203,LOW,You doubt that current AI handles complex real-world tasks well.
H_0908,0.6485728561161578,HIGH,You strongly believe AI tools improve efficiency and outcomes.,0.5635700191029351,HIGH,You pick up new technology quickly and find it intuitive.,0.11595489885542867,MODERATE,You sometimes try new technology when it seems relevant.,0.8393886000960512,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.08270524053819553,MODERATE,You think current AI has reasonable but limited capability.
H_0909,1.2887437723980504,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.707004303795648,HIGH,You pick up new technology quickly and find it intuitive.,0.8303623426633249,HIGH,You actively seek out and adopt useful new technology tools.,1.0262885590513948,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-1.3672778138570079,LOW,You doubt that current AI handles complex real-world tasks well.
H_0910,-0.7106974411677124,LOW,You are skeptical that AI tools genuinely improve task performance.,-0.2584431901262876,MODERATE,You find most apps usable but sometimes need time to learn.,-0.31496840133502485,MODERATE,You sometimes try new technology when it seems relevant.,-0.5395724954596212,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-0.24091904237719697,MODERATE,You think current AI has reasonable but limited capability.
H_0911,-0.558648552078738,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.8053734390762972,LOW,You find new technology interfaces difficult and frustrating.,-0.6704079200841883,LOW,You rarely choose to adopt new digital tools in daily life.,-0.9152667986660428,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-1.3366998272721058,LOW,You doubt that current AI handles complex real-world tasks well.
H_0912,0.5208076836180207,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.08655963970688112,MODERATE,You find most apps usable but sometimes need time to learn.,-0.4628951186455311,MODERATE,You sometimes try new technology when it seems relevant.,0.2869914546654068,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.9121304914876304,HIGH,You believe current AI is capable of complex information tasks.
H_0913,0.786218017502306,HIGH,You strongly believe AI tools improve efficiency and outcomes.,1.227367845211902,HIGH,You pick up new technology quickly and find it intuitive.,0.9506638540461869,HIGH,You actively seek out and adopt useful new technology tools.,1.529935530434333,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.8517821427266243,LOW,You doubt that current AI handles complex real-world tasks well.
H_0914,-0.3441005856928021,MODERATE,You think AI tools can be somewhat useful for certain tasks.,1.4559706638658627,HIGH,You pick up new technology quickly and find it intuitive.,0.7346601196426227,HIGH,You actively seek out and adopt useful new technology tools.,0.6783657554090392,HIGH,You feel enthusiastic and positive about AI-assisted activities.,-0.432271250438517,MODERATE,You think current AI has reasonable but limited capability.
H_0915,0.8005202452026401,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.24279165550767368,MODERATE,You find most apps usable but sometimes need time to learn.,0.745066349415754,HIGH,You actively seek out and adopt useful new technology tools.,0.0781494702695,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.7804048028587547,HIGH,You believe current AI is capable of complex information tasks.
H_0916,0.41810184049056043,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-1.177601775578913,LOW,You find new technology interfaces difficult and frustrating.,-0.3283449799958999,MODERATE,You sometimes try new technology when it seems relevant.,0.5560679617544589,HIGH,You feel enthusiastic and positive about AI-assisted activities.,1.3809491255456754,HIGH,You believe current AI is capable of complex information tasks.
H_0917,-0.6510869380864172,LOW,You are skeptical that AI tools genuinely improve task performance.,0.10034133263835615,MODERATE,You find most apps usable but sometimes need time to learn.,-0.30828165159056153,MODERATE,You sometimes try new technology when it seems relevant.,-0.37225176278331784,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.6876613185106577,HIGH,You believe current AI is capable of complex information tasks.
H_0918,-0.6854248170828717,LOW,You are skeptical that AI tools genuinely improve task performance.,-1.6000695631823298,LOW,You find new technology interfaces difficult and frustrating.,0.09530581459630541,MODERATE,You sometimes try new technology when it seems relevant.,-1.1141912158909946,LOW,You feel somewhat uncomfortable or skeptical about AI activities.,-1.2153812066832639,LOW,You doubt that current AI handles complex real-world tasks well.
H_0919,1.767476803681951,HIGH,You strongly believe AI tools improve efficiency and outcomes.,-0.40109481708050193,MODERATE,You find most apps usable but sometimes need time to learn.,0.2644409920278291,MODERATE,You sometimes try new technology when it seems relevant.,0.25821238730279944,MODERATE,You have a neutral-to-positive attitude toward AI activities.,0.1252425818217014,MODERATE,You think current AI has reasonable but limited capability.
H_0920,-0.44277169066727873,MODERATE,You think AI tools can be somewhat useful for certain tasks.,-0.959348833278645,LOW,You find new technology interfaces difficult and frustrating.,-0.4194207561299552,MODERATE,You sometimes try new technology when it seems relevant.,0.7909162238316668,HIGH,You feel enthusiastic and positive about AI-assisted activities.,0.4414915512901659,MODERATE,You think current AI has reasonable but limited capability.
